"DepthRowID","SampleRowID","DepthNum","Depth","DepthComments"
"{9108F395-B799-4228-B08F-E9EB97EF79C3}","{C7FA24C8-44D0-4CA8-9B77-229453152ED1}",4,5.12,
"{9109D8E6-9C28-4E65-BFE4-30EFCC6E7DD0}","{F04522C9-4711-465D-A7E7-4562D9827872}",3,2.70,
"{910AD607-A9D2-4413-9728-4925E45A287D}","{522F17A2-6394-4C50-B14B-E3AA49DCF8E9}",1,1.50,
"{910C1AAB-984D-4FA5-BA4D-9B478C5EC0FF}","{9541ABE4-CDD9-4849-B404-782F35062B35}",4,3.30,
"{910C4794-914F-44DA-A269-DE0D0C15261C}","{2C96DE3E-1CED-486F-8215-BBCB340DD0B6}",4,6.00,
"{910C84C6-AA98-4C13-BBAC-9372C139351D}","{67D9DE22-7B27-4EF8-8E44-40DB55534232}",4,2.40,
"{910D552B-F568-4250-B3BE-7BA076440513}","{4F353D83-3924-4355-8CC3-5C95272FCD90}",5,6.80,
"{910D67D0-AE4B-40B6-83DA-BECE6A51AC7C}","{BCB549D7-4CA7-47EE-963F-E72B1606FFF4}",2,1.70,
"{9117F478-C9F3-4E77-B4CB-5F74F09090B6}","{72669187-101A-42A4-B1DC-B64ED04317CC}",2,3.90,
"{9118CD71-D252-4F48-B274-C201DD53964E}","{59B812C5-7004-43A5-93DE-3C794B7ACC6B}",3,0.80,
"{911ACBFC-0AC0-4962-B7BA-CC88667FE345}","{94745C3E-B92D-4F46-9834-786D333CFD36}",2,3.30,
"{911FA6A0-075D-4C96-9F5D-2F8A7C7E1291}","{BD393D7C-C9AF-44E3-8EB4-6A129462C64B}",5,3.30,
"{91223BE1-8045-452F-BDC7-EEA95AEDA276}","{2E6BC1D3-2520-486A-AC02-E0A674AAD764}",4,2.60,
"{912494D1-1CC7-4F64-85EB-AC43CBCC8876}","{A6CF4D03-12D3-4B60-A969-900CBE436518}",2,1.70,
"{91269F4F-2AC7-4368-A406-514CDF22DC5E}","{D80775B8-C4C0-4700-8197-6BD8144C6BEC}",3,2.30,
"{912D997D-024A-4D67-95FE-2EA27AD6A6C4}","{37C00E11-4E1F-4549-8617-DC39BFAE1356}",2,1.90,
"{912DD5EC-E1FB-48B0-8581-1DFB58BD4732}","{17CE3F2C-89EE-453C-AE28-DE1BE2BCF14A}",4,3.00,
"{9130C74A-2419-4B87-929D-FB42D3995171}","{C090AA7A-781C-4F6A-87F1-F95D8393C794}",2,3.40,
"{9130F7ED-EF9B-4B7F-842E-52363C308A9D}","{DBC80A0F-D7F1-45C6-9B7B-EBEEC71410AA}",5,3.50,
"{91329953-E582-4649-9C87-B76BA769EC64}","{4FCC466D-72B2-424B-9050-B417D47829A0}",1,3.20,
"{9132BCB0-71EB-4EBC-AC08-CD537FE9B20F}","{75E7776F-51F5-4DAB-965D-DD99E116CA7D}",3,2.50,
"{91359E02-CF1D-45A2-BD6F-7CA6010A3CBA}","{4DC9350E-AB84-4813-898D-8C5D4085D6AE}",2,3.00,
"{9135B1A1-277A-4C82-BA7A-0B923A0EB83C}","{D0D0413F-5830-4E16-8FF6-FE38D14C0898}",4,4.00,
"{913A7C5F-59EB-4FE6-A216-B45DE032B63A}","{495EE27B-D3D9-42F3-AD4E-4838F0880AD5}",3,4.10,
"{913A8212-00B9-415C-996F-677CD6D7008F}","{8AE4238D-66A9-4B0C-8E89-2A4E0AA4E96A}",1,2.80,
"{913D7006-15BE-422E-ACA3-E61ADC15B1D1}","{D3108129-B96C-4F9A-8CD4-BBEB20490C92}",2,2.70,
"{9144C79A-6A88-4AF3-8217-314C461108F4}","{00E71FD9-60E5-4E92-9CCD-1B20D55128B1}",2,1.50,
"{914DEC4A-0475-4ACB-9A01-F848C3483EE4}","{CBE21E4B-F190-439B-99C8-9765DF15E929}",3,3.00,
"{914FFC2B-F02D-4B52-BF75-CA79A646E319}","{73DB2986-A38A-4193-9F77-6C202DEB576F}",4,2.40,
"{9153C4C0-75BF-469C-80A4-28D68328B064}","{A728DC6E-05A0-4E23-B14B-DCF1667C486A}",1,3.40,
"{91561C21-6DF6-48DD-BCF4-D511D2BF80E8}","{56CD05A7-2605-4E28-ABBD-E3C52673E75E}",2,2.20,
"{9156BE31-412C-4EF3-A65D-1C5409DF903E}","{6EFC3A7D-3704-4F14-90FB-3582C9A7E57E}",1,8.20,
"{915B85F5-6A33-4335-8938-4C39BBF5C223}","{0F34DC24-F88A-45E2-A560-1A99D2E19D0A}",5,5.80,
"{915F36C8-563B-4B5D-8264-B4EB6B17655F}","{BDF79D29-9BB5-47A6-B6F7-A5D448F52EFB}",2,3.32,
"{91607C7E-2073-4308-8F34-17B7DD6D59A1}","{DE609D5B-F952-4787-A89B-5936F62406BC}",3,1.40,
"{9163EAE1-3DB8-498A-9F1A-B5D756960A8E}","{26E56F3A-098D-46BF-B76D-E0FC592F837F}",2,1.60,
"{9165ECD5-CD9C-4A0D-8D5F-6BEFD74ABED5}","{4B27FF31-89C0-44CB-865E-0452DFCBFD84}",2,3.00,
"{91662E39-24C9-42A6-BD8C-C2CA99F655AC}","{95F518BE-0B5A-4AC2-A10C-699069906343}",1,3.20,
"{91668E96-BDA5-4E6C-A438-04601A0A22A0}","{12F3664F-DDB4-403C-B7E1-4C436CA55C86}",5,1.80,
"{91672549-D09E-459B-9041-092AB2B4E205}","{47454E05-6430-4DDF-A531-B40E91AEB512}",4,6.50,
"{91696D18-8EEE-453B-9D8E-C2B048390DDB}","{38D20BB3-012F-4F3D-A867-4D7F8A113050}",2,3.00,
"{916A43BD-055E-414E-8845-9D6B346424CA}","{5C685403-59E3-40C8-879A-5397BBDC1A8B}",3,2.80,
"{916D77AE-4261-4DF5-B518-FD0140C255E8}","{175748DB-AC51-4CA8-AC19-DCAC3C491D10}",4,2.00,
"{9174548F-0140-4E84-9351-3F2F0AE94F16}","{6656281E-80DD-4A06-9B58-E7A33D01FB24}",2,1.60,
"{91759708-A51D-496F-86EF-811A8E0A4BB1}","{29655AAC-22FC-4538-9CD8-68B84F931407}",3,2.70,
"{91791DDC-38F4-401A-929B-121614D5B59E}","{5BBB1193-D712-466D-9FB0-D386C7F78EF6}",5,3.50,
"{917B2D64-A345-4BFA-A788-C2C6D77B3905}","{8BD1C3EE-7B63-45FA-BB33-86C83F25F771}",2,3.40,
"{917E8E78-4CA1-413D-AB40-7B7F1BEBA699}","{5DD1F96E-E96A-47B0-9355-6B1F249963CF}",3,3.90,
"{917EAECE-1E4E-45C9-91ED-DFD31A6BF371}","{519CF5A4-EC0D-4BF2-8FD0-E5A7F3D7B3AF}",3,5.10,
"{91814CCE-22B3-476F-8DF6-79E429AA53EE}","{1223A90F-D87C-47B9-AC5F-435F4CAEFD90}",2,2.30,
"{9185218F-3763-4FF6-8D0F-C1B176821D61}","{75E0B896-4DBD-479B-A6E4-30133A2ABE9E}",5,4.00,
"{918AD7FB-1723-477B-8DF3-635912180FD2}","{744F5619-242A-47B2-8638-027917792F93}",5,2.00,
"{918D8B7A-4D50-49EB-AC43-B773C99504C7}","{9CDF058B-2482-4FFE-9B95-62AD455CD8D6}",3,4.60,
"{91935CEE-F1D5-4B00-B6FA-42FCD4662DD5}","{71719D3E-4B1B-47AD-8060-61F2A8CA8BB7}",4,3.30,
"{9194B339-7512-4AB7-8179-3B444408A9F2}","{27B74E1A-B138-44F2-A9F2-8936F45FA550}",1,2.70,
"{9194B5C5-CEFC-4F51-B049-13FAE016BB39}","{9DE2359B-3B65-4433-9F17-E33CAD7A9E74}",5,1.90,
"{9195187C-836B-4F33-B099-A8767B5B7C03}","{4D4AEEB9-5429-46A5-8B61-DA6EA5268B5A}",1,2.50,
"{919659E5-5A38-43E1-9D96-04DA851BAC95}","{273FF762-74FA-4C94-8D3A-73AFB42C3EC7}",1,4.90,
"{919896B3-1949-4823-BBD7-AB5D53B579EC}","{96EBB21C-751F-4775-B432-E7CF61055DAA}",2,2.10,
"{9199F413-B3AF-484F-9E3F-08A974FEF405}","{D0C46026-F45D-445D-A32F-A39E613409D5}",1,5.60,
"{919D65CD-324F-41EE-9B35-18840E17577F}","{8818E39F-D98F-42F8-8020-88E06285FF7E}",1,5.60,
"{919DA18A-A03B-432F-87B5-2CF11133A8EC}","{1132ECE5-F096-4249-8476-127B3E12F1E0}",4,1.74,
"{919DDA30-5251-4BD2-8521-0B1ED24B821A}","{7E6FFD5C-60BF-45F3-BB22-86B2C97A167C}",3,4.18,
"{91A69582-0FF5-4E5B-841B-06BEB392A795}","{168EF0A9-966F-4101-841F-6A7C59677F92}",1,2.50,
"{91A7D25F-F579-4782-9B25-889282A10186}","{94B833DB-7D7D-430E-A918-D772715AFB3C}",3,3.10,
"{91A95B0A-36C2-489E-B4F8-CF0859E2BDA4}","{80B66057-437F-4156-80FD-F5B9DDD75527}",5,1.30,
"{91A9BC67-7B29-4004-A231-4265903DF037}","{E9A7346F-308C-4C4B-8315-76493CEC2DC8}",1,3.20,
"{91AE910C-7FF9-4633-AE3E-8D07568FBF2A}","{ACEE0383-F57C-42AB-BC87-C6727837083F}",1,2.10,
"{91B30C05-45EC-4052-8D9C-7BAAF7795DCD}","{E9C15243-EA11-43C4-BFB9-CB6F7C321C50}",5,2.30,
"{91B6DD39-5216-44E3-874A-13184783BD5E}","{3CC209C3-BE90-4EE5-A975-78297AED249C}",4,2.30,
"{91BC9285-8E87-4076-AE1D-4FBDD3E40D00}","{6118DEDC-635A-469B-A3DA-50FB0ECF094C}",2,1.20,
"{91BD7F7B-2C43-4ACE-B7D1-AE0C88648951}","{FBC95C99-E5D6-44D9-9F5F-87566E53D40F}",1,3.50,
"{91C24D0D-8AB7-422D-83C4-8E70F7F89E35}","{D18DEE75-AF39-43B7-B6E5-832562078EEA}",3,3.50,
"{91C2670D-1420-4666-8EEC-7B8114B84F90}","{65B41248-A363-4BBF-BECF-C3CA702233C7}",5,5.30,
"{91C38404-9392-4E6A-AE56-107EF379F668}","{2C395B63-6C62-4C7E-B5CC-A979EDFDB572}",3,2.50,
"{91C6B12C-7F2B-4870-8C2F-91064A34446D}","{EC74A0D3-ECAA-4799-84E3-E13A1B57C6B6}",5,2.50,
"{91CCCB4C-6941-4D29-8BC7-416120A4629F}","{ECEA5C7C-5398-4435-B882-F94CA33EB689}",2,3.50,
"{91CF038B-034C-4A84-8AEC-3979A2E65B63}","{D23444BF-D25D-43B7-BA54-45DF9807CA82}",4,3.50,
"{91D14B69-E89B-407E-AE0F-BB5142164422}","{7FD3BB19-8CF6-4AC4-A047-6A309B1575C7}",4,2.80,
"{91D29D6F-4FD8-40BC-A3D2-94CB27BE22A3}","{B776536E-DE43-4648-A38B-D9E2E1A1E448}",3,3.30,
"{91D5E799-80C3-4A39-9B91-C747CA9207E5}","{E09E2767-6259-4C39-8A07-FFA009943C7A}",1,1.80,
"{91D5F9F6-4540-4375-8A20-07C75B9272AA}","{F6B1796E-09B6-4126-B61B-4004C82AD12D}",3,3.60,
"{91D8A2DF-750A-444F-8B50-E9BB861A22B7}","{E827B6FF-97A7-4315-80A9-6A6267049B39}",3,2.50,
"{91D97BA1-E53E-4027-8EA5-C5B5B7BC486A}","{BECF2725-3B43-4C9F-9A99-8B73630E78B4}",2,2.60,
"{91DE3E03-0A4A-4D11-AF06-4255F821503F}","{875ADECD-EC88-4200-B82F-7895FDADBD0A}",4,6.40,
"{91DEB615-D4D3-4D12-AF3A-DA2408F6BC82}","{A39535AF-B0A1-478C-B7C6-974D53199293}",1,1.50,
"{91DF6382-5B5F-47C3-8614-88F0F36226B0}","{4F810793-EDD6-4CF1-886A-84C774281ACA}",3,3.70,
"{91E1806F-C566-4503-AA3F-8EB62CF209E5}","{C8FFA453-6975-4CEE-8E9A-33F7B2C725F6}",3,3.00,
"{91E973B5-5B11-4DBB-B57D-35520CDF6622}","{8A4F88DC-58F8-4114-AD8A-72A0B02672CB}",3,1.00,
"{91ED2C80-EC96-417A-91A3-E03F02998052}","{6E830228-DE42-4C69-80B9-C31BFF0D8AA6}",5,4.00,
"{91F33171-2C1A-4509-9937-7282BDED5E98}","{66F5AC0F-762E-4FB1-ACEE-AEC5051FD860}",3,5.70,
"{91F45596-F163-4FE4-924A-C7518CAF5408}","{378638E9-ED2D-4F09-9796-1274E99D6A61}",1,1.55,
"{91F4C4DA-C8CA-44FC-B21A-BBFEE91D5937}","{CEA1F4C6-3E56-49CD-A844-25E425C3A9E4}",5,1.22,
"{91F5E462-D03A-4784-B0D7-ABE761C04386}","{815E776F-0DA1-48D7-9D5C-B764E991B7A1}",2,3.70,
"{9200457E-A0CE-4815-AA9D-E9E659CE088F}","{259A5CE3-07F7-4EE5-9D02-AC0B32019DD4}",1,3.30,
"{9209BCD3-A228-4CA7-A860-71180F971912}","{2514A4A1-3C3F-4D68-BEF5-588B384B5B41}",3,2.00,
"{92129CA4-31A0-4871-A8BE-1A5AA7470889}","{D3D153E8-BFC5-4EB8-9532-4E532F1AD163}",4,3.30,
"{92140DF9-9A12-4DDF-8AAE-CF6D41A1FF34}","{F0A40041-D898-45FB-A7DC-92ED0AF047E9}",3,3.20,
"{92168625-30F1-43EC-9BDA-C4646478DAA9}","{4E961011-61B5-4B88-8ECE-D737C4391921}",2,4.20,
"{921721CA-8975-402A-AC06-3EB99F441048}","{921DBFDB-EE48-475B-86F7-CF5587F058F8}",5,2.00,
"{921951C7-BF38-42F7-AE45-BBAFA673CFBE}","{32A95CEF-EF5C-450E-B1B5-F68698F786A2}",1,1.10,
"{9219C807-4A49-4434-878F-A2CD6A29CCA3}","{D293BF07-9796-4DEC-BC54-4C86BD9D0485}",4,2.90,
"{921C5D86-2776-4DF6-9412-5601A041295D}","{9935A09A-ECA1-47EB-977C-8B4477E789A8}",2,4.50,
"{921CC9C6-051C-4D01-8DD9-44DF78182FAF}","{1871BC4F-AB1C-41DD-A4EC-2B003E97EC32}",1,7.40,
"{921CCD39-18B9-4D6A-B073-AE54FFC825FC}","{FC3980B1-18FB-4062-8A9F-CD894B1E6BB0}",4,2.80,
"{921DEC2A-A802-47BB-A5B8-C58040254E42}","{25BF3CFD-E552-423C-8585-8709F6E6C667}",2,2.70,
"{921E361E-A581-441E-BEB2-8ECF5CB8F307}","{C934E579-3F13-4BE9-9CAA-56C83FB35D9E}",3,4.00,
"{9224267F-B301-453E-AE53-56214E09EF09}","{3444F579-E5F4-4378-8532-852F64FC45A7}",3,2.10,
"{92244E08-C9CA-4536-9D79-F6B2388AD627}","{494DFA8F-6F23-47CD-B1FB-B100BFCF56E9}",2,5.40,
"{922F6785-0B7E-4194-82C2-C5BA70D52A79}","{E437452F-D781-42F9-BA0C-FAE0DE98217A}",2,5.40,
"{9230BA55-2A84-4C46-807C-A86D4A255468}","{128C22F8-3EB6-4495-901D-7C8DABCD9BCF}",1,11.90,
"{9231E9C1-9A6B-487C-9B2A-085A977F4477}","{A0AEFD79-E715-4C1A-B7DE-D05EC0CBFA1A}",1,6.20,
"{92339291-C685-45EA-A1D7-0C115F6C7060}","{6590BF54-BDE8-497F-B98F-833B7F5A3657}",5,1.80,
"{923396BB-DB33-4CDE-90AD-25289A597D3F}","{958DD43F-2F3A-46D7-8DC5-AC6D85C7CC66}",5,2.60,
"{92361D4D-3223-4DC6-A63B-B54D8D89A5EE}","{400A9231-0E5C-4AF4-8971-C7F361108A32}",1,4.20,
"{92366BBD-454F-4E53-86C1-46BBCCED6E75}","{1E78FA1C-2130-44D9-8A3C-BC4A9D490016}",5,4.40,
"{923C88C8-1FFE-4B93-8082-865B3C99865B}","{CFFE309D-F9AB-4FA3-99A1-A94D6F71D838}",5,3.10,
"{923F3B74-2D23-47D2-A8FC-12FFF5EB92AC}","{3F509438-95D1-4A51-B73E-C81D6D358D96}",4,2.30,
"{9241F05F-0BD5-4243-A0F9-AA781213EFA9}","{E55A1BF9-7269-429E-94CC-240B61E952CB}",2,5.40,
"{9247661D-2D8D-49CC-9DB7-6D826B99B453}","{4D4AEEB9-5429-46A5-8B61-DA6EA5268B5A}",3,3.00,
"{9247D199-C996-4270-B1F7-F467F08C19F0}","{1831D390-DA70-40BC-AE16-62DDA8E3F8CF}",4,2.30,
"{924D8A89-968E-4A3A-8BFA-5D2510A88711}","{F6E7109B-FB92-4248-B112-CCE39EBC82E1}",1,2.40,
"{924E94F7-908C-4A4D-BBB4-5C96E0479D77}","{995DFA42-4B75-47AC-A7AF-694F6771056D}",2,1.60,
"{9251C426-3B35-4100-899C-479ACCDBBF12}","{4B619732-C370-471F-90E6-B254160B82BF}",4,2.70,
"{92573CBC-9462-40EE-BFBC-81BB7E648B5F}","{F4172803-ABEC-43ED-84BA-F081CBD623EC}",2,3.50,
"{925AE668-5B61-437A-800C-43BC170B24CD}","{ADA04ABE-D486-41B1-86A0-1A1387CDC34C}",2,2.70,
"{926101C4-941B-4D27-B037-1C843FD85022}","{F71FBE55-11B1-4909-A85D-53516CDB6BA2}",1,7.50,
"{92628735-6FC9-4F82-8DBF-280C7A5E5530}","{5C685403-59E3-40C8-879A-5397BBDC1A8B}",4,2.60,
"{92633C93-C721-4787-A195-B919B2B708BD}","{22566308-5F24-4EF8-BC17-B5675499A7C2}",1,5.70,
"{9263757C-2410-47FC-83D9-E2F6ACFEC397}","{720879B8-DD5E-4C36-ADE1-8F3ADAB3E56A}",2,6.60,
"{926398B1-B05F-4854-9DA0-F38C8E54E47E}","{7BE3D9C8-3FC4-462C-A738-4227EEED3DBA}",3,6.00,
"{926812BE-5BC3-4A16-B8C8-6CC8DCEE7486}","{06244191-82FF-4EC4-A0E3-555D1F327946}",1,1.20,
"{92690369-086C-4550-B6D1-9B5CEB242538}","{C43FE67A-FE8A-416D-9A1F-0D70412B1016}",6,4.30,
"{926BA86E-0F96-462C-8B5F-22D1F9A995F2}","{D696A509-0AC2-47DC-88A3-4BF76DB15536}",3,4.30,
"{926E8F38-9768-41E3-8B37-8325D2BF9D60}","{AFBA5EE9-F5BB-4554-BFCC-66306FA72202}",3,3.00,
"{9271FB51-60BF-440A-821D-DFFC37062940}","{81C96B9A-F7A5-4E7D-8EFE-BA58D95A4900}",1,1.30,
"{9273BD80-0242-4AA8-BDAA-880AE8A8139A}","{0B641887-02FE-4F10-8537-7835D794911D}",5,4.00,
"{9275BF5D-4A44-43A1-A96D-5A6E74F6E24C}","{B0430B8A-3CDD-4BAA-B7EA-69F6174B3A1D}",2,3.81,
"{9276B8D3-DB40-47A3-AA15-7AAC0B210D69}","{6F7134BD-205B-4CCC-81D0-7296D0FBA51F}",5,1.80,
"{92799845-A804-412D-9B1B-F7994E6727E0}","{EB6C4561-CDF9-406D-9969-F70E9937B059}",3,1.80,
"{927DBE30-2D4C-44A4-AE11-7994AF489198}","{2E0B9084-3862-4113-B929-B5FD8BA1E601}",1,1.52,
"{928248F8-F447-4479-9DFB-97AD5998C6DD}","{19E11E0B-1356-4DD5-9233-E0215269E58A}",3,3.10,
"{92825404-D563-4EA5-BC21-4A0B06D47FC3}","{B38B8385-B74C-44EA-9EE0-0FE44ED484F1}",2,1.30,
"{92831C72-3592-4DE0-BC3F-B0F8A6AC6B73}","{14049F9A-E663-416E-8B6C-B1D063AE164B}",4,2.10,
"{928398FF-0BDF-4280-AB76-22F9454A140E}","{C9E2DF47-4F1F-499C-BC30-16F25595C7BC}",2,3.70,
"{9288D00D-9F18-4F1B-A8DF-2A45C8D2B3DB}","{E5FF5C1C-DF02-494E-9620-825952B00F44}",5,6.90,
"{928A026B-585F-426D-9F1E-9D127F2C04C8}","{D2B40A42-472E-48EC-9745-56F9557AA74A}",1,2.70,
"{928A6465-DB49-44E4-A00C-1EC8ECB5901E}","{185D60DB-50F6-4606-B2FC-3F1776C46D3D}",4,2.00,
"{928C0ED5-BE60-49E7-BCC2-40202CB0279C}","{424AC3B6-F0D4-423A-B3CB-EF8738D2DE8A}",5,3.80,
"{928C2BD9-5F5B-4027-A609-9F63438652F8}","{6E74AEA5-7B98-49A2-A6B8-D96FD8CAA6A7}",3,3.70,
"{928E9AF8-987A-45EB-AE62-DD20C3A71A5B}","{66895F86-BCE1-4886-81E7-ECAF4E123852}",3,3.90,
"{928F3C21-DF51-4FE3-8FC4-EC664E6C3EBC}","{09A9E98F-36D5-45CB-8478-F99EA4799FF0}",2,2.30,
"{9292BB3F-EBE2-4596-BF3D-D90C2A27E9DB}","{E4BD9325-BC7F-4B8D-AE79-94D2DD5D7EDF}",3,3.40,
"{929AE034-B1CD-4C75-9A7F-E99918E2D131}","{54BD1F5A-777D-4B47-98E5-D271D85CB3D7}",3,1.50,
"{929BEDBE-5641-4459-AF04-60B62D594811}","{94A2D568-6A0F-4DEC-9F3C-3B52F283A567}",2,3.80,
"{929C871D-92D3-4422-A702-C0D0D5361604}","{E68B77BB-3875-47CA-A3B9-4DCDD3C4E0E7}",2,6.20,
"{929CE55C-2A5A-4656-801A-27A327E54497}","{F48929C2-C07A-4925-958A-F9ACB2370708}",3,2.00,
"{929DF307-FC99-47C7-B3E6-69EE872EE296}","{962A5445-E4AA-4BA3-8F6F-D3F2F680A976}",3,3.20,
"{92A77A9A-2031-4E95-8945-E4C707CB484F}","{E9E03423-64C9-44FA-A408-364CD9BAA28D}",2,3.10,
"{92AA7135-70A1-43BA-A296-7C6AE47CE945}","{BBAEDDD1-DD9A-48AE-8F77-EC7C066D0092}",3,4.10,
"{92AC99D6-8C29-406F-9CFB-C1C4FE6B3DF9}","{E5232CC3-1D64-489E-A2CC-FEA13EFD0204}",3,3.00,
"{92ACCF2B-D0A7-426D-9E79-81904954E941}","{1600CED4-8C15-4E9F-BBC0-1DB6E33798AC}",2,3.20,
"{92AE764C-CEFE-4D30-9A82-2C3AA855B776}","{3D250B0A-CA11-43A1-9221-9D7CD2C5C57F}",3,3.30,
"{92B44AD8-FE78-4FEE-8A52-54B73D1CBDF0}","{4AA26F3F-8BE1-45FE-B7D3-CB6FC56FA6AE}",2,4.60,
"{92B5D6AE-943B-49EF-965F-039AC59BB0D6}","{D90D0D65-D663-4A20-89AF-46F30A2F750E}",2,3.70,
"{92B62569-0927-457C-AF2C-C8614D0AD7D4}","{A70847F0-2031-480F-8124-79CC2F30843F}",5,1.70,
"{92B7D270-ADC5-4703-A25E-A9DCE37062FA}","{97AB3697-DDF3-409F-B178-DF81A0736517}",3,4.40,
"{92CD8C8C-76AE-4877-AADC-00C6FB1035ED}","{EA605285-2E32-4317-8B33-F0C3818D9C98}",3,2.70,
"{92D0C7AA-9316-40DE-9E8F-3CE4F533286C}","{0DC21F1E-67A8-4362-80B3-0E6CDCE0646F}",4,2.90,
"{92D0E4DA-C7E0-4E80-8CA2-51051050C986}","{5AB2DBFD-7DE4-4CDC-92BA-01DFF3B48E3A}",5,3.80,
"{92D47260-76C2-4BC1-98E5-04F6DF226D70}","{19084245-E8D1-451E-83BF-37CC99CE4A0F}",5,3.40,
"{92D50D9B-72CA-4C75-80EC-1C930A3F4FC3}","{93AB000D-F2D5-4BFD-B6D1-5CE330852799}",4,3.50,
"{92D80C70-4A35-4DFC-9105-75C2AD587FC2}","{450ADE59-675B-44D5-9358-F84174244534}",1,1.80,
"{92D8345C-B5A4-4C27-8CFB-84DD5678A559}","{D0AA3B67-34FC-4782-8D07-22257D5B9927}",1,4.40,
"{92D91A6D-18C8-421E-BBFD-B3163C123FC1}","{736FD0DC-EE57-460E-A2EF-5292F2F275F1}",2,3.40,
"{92DA3349-8F35-4A5B-9C42-B7655E8040C6}","{57FEAF6C-365B-4363-BC69-6A37DE497772}",4,4.90,
"{92DE0641-6DDE-4FBA-8C87-BAAD49CEE21B}","{573FA325-D1E5-4363-B18B-2F1077895882}",2,2.20,
"{92DF881A-6820-41B4-AFC2-E0F4F0C85705}","{F0F96A24-3C66-4CD8-9AC0-FB97C26FE0AE}",4,7.01,
"{92DFBCC8-BE7E-448A-8B43-1258A10548B1}","{5F56D053-5D95-482C-8A44-ED5126D0AB2D}",1,4.80,
"{92E01636-3ACC-4179-8331-12AFBD629922}","{5D66614E-B4A7-4A59-BBDD-04D539020946}",2,2.50,
"{92E06463-3C1E-4E43-86F0-2D4C92619229}","{95704742-1940-48A1-85CB-A318F8A19D66}",3,4.10,
"{92E224AF-6119-458B-B71C-0E8383A98A0E}","{95C49E1B-1AEB-4AA8-BC4A-FF221BA78331}",1,2.30,
"{92E2FD0A-B34E-475B-8193-F2DB554265DE}","{97A2676A-758B-49E0-BFEA-E5EB876CDFA4}",6,6.90,
"{92E300B1-4E62-4CF6-A7A5-A2FAFD7B2B0F}","{C4A9AE74-7679-41B5-8E88-5F0D6498B3AF}",3,6.80,
"{92E43E96-99DF-4A90-922F-EDF043CC4DEB}","{A373692A-533D-438B-9411-CE823FCC68DE}",5,1.70,
"{92E52ED0-05F4-457C-A2D4-F2D98880CAD0}","{E984AD0F-6B3A-4FBD-878C-0172F4BC8D0C}",4,4.00,
"{92E97E34-EC9E-4703-B47E-B108EB63B51A}","{D6BFBF86-05B0-41E3-9BBE-114835E159E0}",3,3.30,
"{92EC548E-E099-4B59-989F-2CF8B1D3B050}","{DF9EC195-9401-4C36-AADA-4DB55BF162BE}",4,5.30,
"{92ECF288-F866-416C-97C5-37A65142793F}","{B4BC5A13-C9FB-4B97-96B7-71C972CD9E74}",5,2.29,
"{92F0F131-37AF-480A-BA8D-884A9C168FE1}","{F6181C6C-9F4F-45CF-B203-3663F2E36FF1}",1,9.30,
"{92F1A2E5-37F2-46CE-921A-81EAA900F1B9}","{CB0AB630-DE98-4AEC-AFA1-0291B9783D50}",1,5.10,
"{92F3892F-581D-46C8-B132-18D3A8E88FEA}","{38037985-569C-43EE-85B2-41936D2D1A21}",2,3.70,
"{92F49FA6-1CE2-48F1-9033-B92E0666EBBB}","{7FB84195-87C5-4BF6-B332-59F4A456A684}",5,3.70,
"{92F7958A-FD52-4CA1-BFC4-680C1CFDF503}","{9ECBE9AC-ED9D-4268-AABB-53605C5220F9}",1,1.20,
"{92FF7693-BA56-49ED-98A9-1BC48563A064}","{7A2D0F8C-641C-49CD-9928-AF0AA89F5124}",4,2.20,
"{9306FB33-96F0-401C-A980-E91E7B6EEE7C}","{9D2AFFFD-433E-4ECC-BB29-82C93D96A4D7}",5,5.80,
"{9306FDA3-BF4C-4DD0-9AA9-FA76A40E7049}","{E543C2CA-9219-4585-84FE-AD5DD05FB4B5}",4,2.71,
"{93088ABA-4E2C-4B30-8CE6-BEBD436599E6}","{C090AA7A-781C-4F6A-87F1-F95D8393C794}",3,2.80,
"{93097B66-B328-4E0F-9E43-8A5E3C88A0CF}","{AB4A5E67-271C-4FC2-8529-841DAD63893C}",3,3.80,
"{930D4689-569E-421D-ADD7-E2736461DFA6}","{FE562F25-B1CE-4CA4-8FEB-AE3D66C56461}",3,5.90,
"{930D57AD-51B6-4FD6-86F0-0954371BADEA}","{C7CDCD07-C735-4EA1-AD70-2446E549AA72}",1,2.50,
"{930E1EDD-3D4B-46FB-A99A-E42C43DEEBE1}","{932D4BE7-F1DD-4452-A501-3D64A04FC538}",5,4.70,
"{930F8FE7-8273-4076-8A9F-D5E93CFE2F8D}","{AA68187E-CEC4-4421-A755-1123B9A6A6DB}",2,1.40,
"{9311DCC1-F58F-45B3-A775-E3D14799FFA8}","{C3317462-FA7A-487C-A598-81B37C4D2F49}",5,1.90,
"{9313ADC2-129D-40F2-B8C3-1EE2AD647AC2}","{3A6AF7EE-69CD-4BEC-BE96-CA8ABF3A2327}",1,5.90,
"{9314B714-8511-4238-9CF4-A2AA9834703A}","{FD3DA9E0-453C-45EC-A32F-313585F0CEF0}",3,3.20,
"{9314E893-2C33-4B5C-B4C2-7BBBC0B08729}","{2D0E4DEE-935A-4312-9F6E-470964E407BA}",1,2.20,
"{93154021-9CB8-4B73-891B-014E740A73CC}","{B4AEC393-92B4-4A4C-A2AF-EA14088C7C55}",1,5.50,
