geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
20-38-LSSC02	38.30989	38.30989	-121.65278	-121.65278
20-38-LSSC03	38.18436	38.18436	-121.66254	-121.66254
20-38-LSSC04	38.39034	38.39034	-121.62147	-121.62147
20-38-LSSC05	38.32169	38.32169	-121.64979	-121.64979
20-38-LSSC06	38.22988	38.22988	-121.67455	-121.67455
20-38-LSSC07	38.40365	38.40365	-121.61527	-121.61527
20-38-LSSC08	38.28004	38.28004	-121.65984	-121.65984
20-38-PP01	38.04182	38.04182	-121.52675	-121.52675
20-38-PP02	38.04214	38.04214	-121.49711	-121.49711
20-38-PP03	38.09882	38.09882	-121.59412	-121.59412
20-38-RV01	38.15334	38.15334	-121.68161	-121.68161
20-38-RV02	38.10733	38.10733	-121.71338	-121.71338
20-38-RV03	38.0825	38.0825	-121.7225	-121.7225
20-38-SBM01	38.05946	38.05946	-122.03334	-122.03334
20-38-SBW01	38.04342	38.04342	-122.12886	-122.12886
20-38-SBW02	38.09816	38.09816	-122.07054	-122.07054
20-38-SBW03	38.04843	38.04843	-122.12305	-122.12305
20-38-SJT01	38.08584	38.08584	-121.64197	-121.64197
20-38-SJT02	38.07731	38.07731	-121.67872	-121.67872
20-38-SJT03	38.07098	38.07098	-121.67889	-121.67889
20-38-SM01	38.09482	38.09482	-121.88889	-121.88889
20-38-SM02	38.14933	38.14933	-121.91536	-121.91536
20-38-SM03	38.15944	38.15944	-122.0476	-122.0476
20-38-USSC01	38.55449	38.55449	-121.57616	-121.57616
20-38-USSC02	38.55251	38.55251	-121.5784	-121.5784
20-39-CF01	38.02298	38.02298	-121.81984	-121.81984
20-39-CF02	38.05129	38.05129	-121.88861	-121.88861
20-39-CS01	38.2844	38.2844	-121.7175	-121.7175
20-39-CS02	38.25996	38.25996	-121.73928	-121.73928
20-39-CS04	38.24349	38.24349	-121.68591	-121.68591
20-39-CS05	38.25187	38.25187	-121.68804	-121.68804
20-39-CS09	38.24275	38.24275	-121.68877	-121.68877
20-39-GB01	38.12206	38.12206	-122.05519	-122.05519
20-39-LSJ01	38.03281	38.03281	-121.72555	-121.72555
20-39-LSR01	38.06098	38.06098	-121.82359	-121.82359
20-39-LSR02	38.07265	38.07265	-121.77509	-121.77509
20-39-LSR03	38.06698	38.06698	-121.83661	-121.83661
20-39-LSR06	38.08154	38.08154	-121.74546	-121.74546
20-39-LSSC01	38.25776	38.25776	-121.66627	-121.66627
20-39-LSSC02	38.34474	38.34474	-121.64268	-121.64268
20-39-LSSC03	38.1853	38.1853	-121.66209	-121.66209
20-39-LSSC04	38.27694	38.27694	-121.66043	-121.66043
20-39-LSSC05	38.37539	38.37539	-121.62823	-121.62823
20-39-LSSC06	38.20907	38.20907	-121.66125	-121.66125
20-39-LSSC07	38.2964	38.2964	-121.65585	-121.65585
20-39-LSSC08	38.41883	38.41883	-121.60852	-121.60852
20-39-PP01	38.08591	38.08591	-121.56498	-121.56498
20-39-PP02	38.06479	38.06479	-121.54192	-121.54192
20-39-RV01	38.10865	38.10865	-121.7063	-121.7063
20-39-RV02	38.11544	38.11544	-121.69964	-121.69964
20-39-RV03	38.10951	38.10951	-121.70951	-121.70951
20-39-RV04	38.11441	38.11441	-121.68795	-121.68795
20-39-RV05	38.09682	38.09682	-121.72617	-121.72617
20-39-RV06	38.13937	38.13937	-121.69086	-121.69086
20-39-SBM01	38.08852	38.08852	-122.00929	-122.00929
20-39-SBM02	38.05791	38.05791	-121.9719	-121.9719
20-39-SBW01	38.05595	38.05595	-122.07287	-122.07287
20-39-SJT01	38.10098	38.10098	-121.61614	-121.61614
20-39-SJT02	38.05831	38.05831	-121.6779	-121.6779
20-39-SM01	38.17649	38.17649	-122.01158	-122.01158
20-39-SM02	38.15856	38.15856	-122.04903	-122.04903
20-39-SM03	38.18396	38.18396	-121.96587	-121.96587
20-39-SM04	38.14815	38.14815	-122.05836	-122.05836
20-39-USSC01	38.48295	38.48295	-121.58381	-121.58381
20-39-USSC02	38.54174	38.54174	-121.58379	-121.58379
20-40-CF01	38.05543	38.05543	-121.87246	-121.87246
20-40-CS01	38.25613	38.25613	-121.73272	-121.73272
20-40-CS02	38.26441	38.26441	-121.69802	-121.69802
20-40-CS03	38.25394	38.25394	-121.68798	-121.68798
20-40-CS04	38.23571	38.23571	-121.67976	-121.67976
20-40-CS05	38.26661	38.26661	-121.694	-121.694
20-40-GB01	38.10268	38.10268	-122.05185	-122.05185
20-40-GB02	38.10497	38.10497	-122.03529	-122.03529
20-40-LSJ01	38.02096	38.02096	-121.80952	-121.80952
20-40-LSJ02	38.02452	38.02452	-121.75997	-121.75997
20-40-LSR01	38.03281	38.03281	-121.76713	-121.76713
20-40-LSR02	38.05786	38.05786	-121.79818	-121.79818
20-40-LSR03	38.06952	38.06952	-121.77369	-121.77369
20-40-LSSC01	38.18025	38.18025	-121.66338	-121.66338
20-40-LSSC02	38.42513	38.42513	-121.60481	-121.60481
20-40-LSSC03	38.28573	38.28573	-121.65913	-121.65913
20-40-LSSC04	38.19273	38.19273	-121.65653	-121.65653
20-40-LSSC05	38.37121	38.37121	-121.63083	-121.63083
20-40-LSSC06	38.33562	38.33562	-121.64677	-121.64677
20-40-LSSC07	38.46931	38.46931	-121.58566	-121.58566
20-40-LSSC08	38.21079	38.21079	-121.66248	-121.66248
20-40-LSSC09	38.36489	38.36489	-121.63402	-121.63402
20-40-PP01	38.09163	38.09163	-121.57612	-121.57612
20-40-PP02	38.03826	38.03826	-121.50126	-121.50126
20-40-RV01	38.10473	38.10473	-121.70857	-121.70857
20-40-RV02	38.11687	38.11687	-121.69868	-121.69868
20-40-SBM01	38.06127	38.06127	-122.01007	-122.01007
20-40-SBM02	38.07315	38.07315	-121.98702	-121.98702
20-40-SBW01	38.05736	38.05736	-122.111	-122.111
20-40-SBW02	38.09516	38.09516	-122.07297	-122.07297
20-40-SJT01	38.09086	38.09086	-121.67807	-121.67807
20-40-SM01	38.12646	38.12646	-121.89396	-121.89396
20-40-SM02	38.13278	38.13278	-122.05844	-122.05844
20-40-SM03	38.19928	38.19928	-122.04056	-122.04056
20-40-SM04	38.13995	38.13995	-122.06049	-122.06049
20-40-SM05	38.1814	38.1814	-121.99545	-121.99545
20-40-SM06	38.11882	38.11882	-122.05771	-122.05771
20-40-SM07	38.17571	38.17571	-121.95228	-121.95228
20-40-SM08	38.15931	38.15931	-122.0475	-122.0475
20-40-USSC01	38.48784	38.48784	-121.58471	-121.58471
20-41-CF01	38.04914	38.04914	-121.90654	-121.90654
20-41-CF02	38.02831	38.02831	-121.83547	-121.83547
20-41-CS01	38.41839	38.41839	-121.6145	-121.6145
20-41-CS02	38.28704	38.28704	-121.69276	-121.69276
20-41-CS03	38.26284	38.26284	-121.69752	-121.69752
20-41-CS05	38.25586	38.25586	-121.73206	-121.73206
20-41-CS06	38.26941	38.26941	-121.69345	-121.69345
20-41-GB01	38.1022	38.1022	-122.05346	-122.05346
20-41-GB02	38.11129	38.11129	-122.05567	-122.05567
20-41-LSJ01	38.02736	38.02736	-121.75094	-121.75094
20-41-LSJ02	38.03133	38.03133	-121.72838	-121.72838
20-41-LSR01	38.05781	38.05781	-121.79275	-121.79275
20-41-LSSC01	38.18635	38.18635	-121.66024	-121.66024
20-41-LSSC02	38.46622	38.46622	-121.58699	-121.58699
20-41-LSSC03	38.37087	38.37087	-121.63122	-121.63122
20-41-LSSC04	38.21575	38.21575	-121.66962	-121.66962
20-41-LSSC05	38.25422	38.25422	-121.66767	-121.66767
20-41-LSSC06	38.3786	38.3786	-121.62747	-121.62747
20-41-LSSC07	38.21124	38.21124	-121.6644	-121.6644
20-41-PP01	38.04234	38.04234	-121.49794	-121.49794
20-41-PP02	38.09144	38.09144	-121.57542	-121.57542
20-41-RV01	38.15538	38.15538	-121.68675	-121.68675
20-41-RV02	38.09907	38.09907	-121.72263	-121.72263
20-41-RV03	38.1328	38.1328	-121.68958	-121.68958
20-41-RV04	38.08598	38.08598	-121.73799	-121.73799
20-41-SBM01	38.09472	38.09472	-122.05847	-122.05847
20-41-SBM02	38.08225	38.08225	-122.05507	-122.05507
20-41-SBM03	38.07434	38.07434	-121.9875	-121.9875
20-41-SBM04	38.06042	38.06042	-122.00336	-122.00336
20-41-SBM05	38.09162	38.09162	-122.01983	-122.01983
20-41-SBW01	38.07448	38.07448	-122.08767	-122.08767
20-41-SBW02	38.06918	38.06918	-122.1022	-122.1022
20-41-SBW03	38.05367	38.05367	-122.08532	-122.08532
20-41-SJT01	38.05901	38.05901	-121.68377	-121.68377
20-41-SM01	38.11644	38.11644	-121.88996	-121.88996
20-41-SM02	38.16665	38.16665	-122.0434	-122.0434
20-41-SM03	38.17224	38.17224	-122.06394	-122.06394
20-41-USSC01	38.5632	38.5632	-121.55184	-121.55184
20-41-USSC02	38.49385	38.49385	-121.58466	-121.58466
20-41-USSC03	38.50717	38.50717	-121.58479	-121.58479
20-42-CF01	38.02836	38.02836	-121.82577	-121.82577
20-42-CS01	38.25305	38.25305	-121.68665	-121.68665
20-42-CS02	38.27271	38.27271	-121.69305	-121.69305
20-42-CS03	38.27963	38.27963	-121.71075	-121.71075
20-42-CS04	38.23991	38.23991	-121.68452	-121.68452
20-42-CS05	38.26431	38.26431	-121.69689	-121.69689
20-42-CS06	38.25898	38.25898	-121.74289	-121.74289
20-42-CS07	38.25008	38.25008	-121.67299	-121.67299
20-42-CS08	38.24391	38.24391	-121.69345	-121.69345
20-42-CS09	38.27576	38.27576	-121.70741	-121.70741
20-42-CS10	38.2336	38.2336	-121.67696	-121.67696
20-42-GB01	38.10341	38.10341	-122.05781	-122.05781
20-42-HB01	38.05491	38.05491	-121.94662	-121.94662
20-42-LSJ01	38.0362	38.0362	-121.70902	-121.70902
20-42-LSR01	38.06319	38.06319	-121.8346	-121.8346
20-42-LSR02	38.05149	38.05149	-121.79789	-121.79789
20-42-LSSC01	38.41551	38.41551	-121.60982	-121.60982
20-42-LSSC02	38.34106	38.34106	-121.64416	-121.64416
20-42-LSSC03	38.18287	38.18287	-121.66082	-121.66082
20-42-LSSC04	38.43317	38.43317	-121.60143	-121.60143
20-42-LSSC05	38.26368	38.26368	-121.66453	-121.66453
20-42-LSSC06	38.21655	38.21655	-121.66872	-121.66872
20-42-LSSC07	38.36565	38.36565	-121.63292	-121.63292
20-42-LSSC08	38.27055	38.27055	-121.66261	-121.66261
20-42-PP01	38.06586	38.06586	-121.53235	-121.53235
20-42-PP02	38.09096	38.09096	-121.57274	-121.57274
20-42-RV01	38.16227	38.16227	-121.6793	-121.6793
20-42-RV02	38.11967	38.11967	-121.70165	-121.70165
20-42-RV03	38.09804	38.09804	-121.68553	-121.68553
20-42-SBM01	38.09726	38.09726	-122.02815	-122.02815
20-42-SBW01	38.04349	38.04349	-122.12241	-122.12241
20-42-SBW02	38.0633	38.0633	-122.09442	-122.09442
20-42-SJT01	38.04861	38.04861	-121.69337	-121.69337
20-42-SJT02	38.0645	38.0645	-121.67598	-121.67598
20-42-SM01	38.1484	38.1484	-122.05802	-122.05802
20-42-SM02	38.1678	38.1678	-122.04166	-122.04166
20-42-SM03	38.1733	38.1733	-121.96232	-121.96232
20-42-SM04	38.17803	38.17803	-122.00907	-122.00907
20-42-USSC01	38.54635	38.54635	-121.58205	-121.58205
20-42-USSC02	38.47722	38.47722	-121.58331	-121.58331
20-43-CF01	38.0596	38.0596	-121.86411	-121.86411
20-43-CS01	38.28009	38.28009	-121.66422	-121.66422
20-43-CS02	38.24909	38.24909	-121.68624	-121.68624
20-43-CS03	38.27987	38.27987	-121.6935	-121.6935
20-43-CS04	38.27049	38.27049	-121.70258	-121.70258
20-43-CS05	38.26056	38.26056	-121.66944	-121.66944
20-43-GB01	38.1036	38.1036	-122.03462	-122.03462
20-43-GB02	38.10402	38.10402	-122.05117	-122.05117
20-43-GB03	38.10241	38.10241	-122.06438	-122.06438
20-43-LSJ01	38.02032	38.02032	-121.74101	-121.74101
20-43-LSJ02	38.0239	38.0239	-121.75509	-121.75509
20-43-LSJ03	38.04219	38.04219	-121.71936	-121.71936
20-43-LSR01	38.06495	38.06495	-121.78186	-121.78186
20-43-LSR02	38.07304	38.07304	-121.76897	-121.76897
20-43-LSSC01	38.39746	38.39746	-121.61769	-121.61769
20-43-LSSC02	38.3192	38.3192	-121.64966	-121.64966
20-43-LSSC03	38.47235	38.47235	-121.58325	-121.58325
20-43-LSSC04	38.20701	38.20701	-121.6698	-121.6698
20-43-LSSC05	38.35823	38.35823	-121.63614	-121.63614
20-43-LSSC06	38.33491	38.33491	-121.64651	-121.64651
20-43-LSSC07	38.20049	38.20049	-121.65652	-121.65652
20-43-LSSC08	38.40705	38.40705	-121.61382	-121.61382
20-43-LSSC09	38.28166	38.28166	-121.659	-121.659
20-43-PP01	38.05257	38.05257	-121.49847	-121.49847
20-43-PP02	38.06858	38.06858	-121.56079	-121.56079
20-43-PP03	38.10456	38.10456	-121.59974	-121.59974
20-43-PP04	38.07983	38.07983	-121.57117	-121.57117
20-43-PP05	38.09729	38.09729	-121.58007	-121.58007
20-43-RV01	38.17656	38.17656	-121.66162	-121.66162
20-43-RV02	38.09276	38.09276	-121.70679	-121.70679
20-43-RV03	38.12327	38.12327	-121.69817	-121.69817
20-43-SBM01	38.08213	38.08213	-121.98391	-121.98391
20-43-SBM02	38.0905	38.0905	-122.01031	-122.01031
20-43-SBM03	38.06727	38.06727	-121.97499	-121.97499
20-43-SBW01	38.05182	38.05182	-122.10795	-122.10795
20-43-SJT01	38.09857	38.09857	-121.62664	-121.62664
20-43-SJT02	38.09068	38.09068	-121.63362	-121.63362
20-43-SM01	38.17963	38.17963	-121.92008	-121.92008
20-43-SM02	38.14743	38.14743	-122.05695	-122.05695
20-43-USSC01	38.49413	38.49413	-121.5836	-121.5836
20-44-CF01	38.05187	38.05187	-121.83558	-121.83558
20-44-CS01	38.25222	38.25222	-121.723	-121.723
20-44-CS02	38.26918	38.26918	-121.70156	-121.70156
20-44-CS04	38.24903	38.24903	-121.68692	-121.68692
20-44-CS05	38.26224	38.26224	-121.69535	-121.69535
20-44-CS06	38.29889	38.29889	-121.69181	-121.69181
20-44-GB04	38.10198	38.10198	-122.05414	-122.05414
20-44-LSJ01	38.02194	38.02194	-121.79586	-121.79586
20-44-LSJ02	38.04319	38.04319	-121.70778	-121.70778
20-44-LSJ03	38.02283	38.02283	-121.74836	-121.74836
20-44-LSR01	38.07123	38.07123	-121.84013	-121.84013
20-44-LSR02	38.07499	38.07499	-121.76103	-121.76103
20-44-LSR03	38.05584	38.05584	-121.80102	-121.80102
20-44-LSSC01	38.22337	38.22337	-121.67367	-121.67367
20-44-LSSC02	38.18491	38.18491	-121.66036	-121.66036
20-44-LSSC03	38.29737	38.29737	-121.65569	-121.65569
20-44-LSSC04	38.23983	38.23983	-121.67199	-121.67199
20-44-LSSC05	38.41443	38.41443	-121.61018	-121.61018
20-44-LSSC06	38.32435	38.32435	-121.64926	-121.64926
20-44-LSSC07	38.20555	38.20555	-121.65858	-121.65858
20-44-LSSC08	38.43073	38.43073	-121.60299	-121.60299
20-44-PP01	38.102	38.102	-121.6026	-121.6026
20-44-PP02	38.07627	38.07627	-121.5713	-121.5713
20-44-RV01	38.17914	38.17914	-121.66461	-121.66461
20-44-RV02	38.13503	38.13503	-121.68728	-121.68728
20-44-RV03	38.10474	38.10474	-121.72183	-121.72183
20-44-SBM01	38.05145	38.05145	-121.97885	-121.97885
20-44-SBW01	38.08104	38.08104	-122.08887	-122.08887
20-44-SBW02	38.05409	38.05409	-122.11002	-122.11002
20-44-SBW03	38.04929	38.04929	-122.09412	-122.09412
20-44-SM01	38.11875	38.11875	-121.9087	-121.9087
20-44-SM02	38.18716	38.18716	-121.98002	-121.98002
20-44-SM03	38.16614	38.16614	-122.06603	-122.06603
20-44-SM04	38.15308	38.15308	-121.92017	-121.92017
20-44-SM05	38.1489	38.1489	-122.05637	-122.05637
20-44-USSC01	38.56117	38.56117	-121.54487	-121.54487
20-44-USSC02	38.506	38.506	-121.58406	-121.58406
20-45-CF01	38.04713	38.04713	-121.90491	-121.90491
20-45-CS01	38.23466	38.23466	-121.6774	-121.6774
20-45-CS02	38.24277	38.24277	-121.67835	-121.67835
20-45-CS03	38.25881	38.25881	-121.69095	-121.69095
20-45-CS04	38.27372	38.27372	-121.69388	-121.69388
20-45-CS05	38.2604	38.2604	-121.6692	-121.6692
20-45-GB01	38.10621	38.10621	-122.05128	-122.05128
20-45-GB02	38.1022	38.1022	-122.0648	-122.0648
20-45-GB04	38.10572	38.10572	-122.04218	-122.04218
20-45-HB01	38.07041	38.07041	-121.96771	-121.96771
20-45-HB02	38.04747	38.04747	-121.93687	-121.93687
20-45-LSJ01	38.04317	38.04317	-121.71265	-121.71265
20-45-LSR01	38.06296	38.06296	-121.8159	-121.8159
20-45-LSR02	38.07744	38.07744	-121.75838	-121.75838
20-45-LSR03	38.06952	38.06952	-121.77567	-121.77567
20-45-LSSC01	38.25183	38.25183	-121.66815	-121.66815
20-45-LSSC02	38.22356	38.22356	-121.67271	-121.67271
20-45-LSSC03	38.36092	38.36092	-121.63528	-121.63528
20-45-LSSC04	38.27589	38.27589	-121.66037	-121.66037
20-45-LSSC05	38.20978	38.20978	-121.66346	-121.66346
20-45-LSSC06	38.46571	38.46571	-121.58703	-121.58703
20-45-LSSC09	38.20332	38.20332	-121.65742	-121.65742
20-45-PP01	38.0594	38.0594	-121.55694	-121.55694
20-45-PP02	38.05597	38.05597	-121.53849	-121.53849
20-45-RV01	38.09885	38.09885	-121.72337	-121.72337
20-45-RV02	38.10688	38.10688	-121.70094	-121.70094
20-45-SBM01	38.06283	38.06283	-122.04479	-122.04479
20-45-SBM02	38.09275	38.09275	-122.02502	-122.02502
20-45-SJT01	38.10303	38.10303	-121.60771	-121.60771
20-45-SJT02	38.0863	38.0863	-121.68086	-121.68086
20-45-SM01	38.12392	38.12392	-121.89958	-121.89958
20-45-SM02	38.16631	38.16631	-121.93309	-121.93309
20-45-SM04	38.18713	38.18713	-121.97854	-121.97854
20-45-SM05	38.1795	38.1795	-122.05729	-122.05729
20-45-SM06	38.11687	38.11687	-122.06149	-122.06149
20-45-SM07	38.14205	38.14205	-122.06062	-122.06062
20-45-SM08	38.19372	38.19372	-122.04056	-122.04056
20-45-USSC01	38.50571	38.50571	-121.58422	-121.58422
20-45-USSC02	38.56008	38.56008	-121.56496	-121.56496
20-45-USSC03	38.53435	38.53435	-121.58414	-121.58414
20-46-CF01	38.06234	38.06234	-121.84372	-121.84372
20-46-CF02	38.03606	38.03606	-121.87679	-121.87679
20-46-CS01	38.25371	38.25371	-121.67076	-121.67076
20-46-CS02	38.42009	38.42009	-121.61367	-121.61367
20-46-CS03	38.27103	38.27103	-121.70188	-121.70188
20-46-CS04	38.26012	38.26012	-121.74651	-121.74651
20-46-CS05	38.33633	38.33633	-121.67213	-121.67213
20-46-HB01	38.05762	38.05762	-121.94647	-121.94647
20-46-LSJ01	38.02883	38.02883	-121.7691	-121.7691
20-46-LSJ02	38.01832	38.01832	-121.77451	-121.77451
20-46-LSJ03	38.02408	38.02408	-121.75349	-121.75349
20-46-LSR01	38.06644	38.06644	-121.77492	-121.77492
20-46-LSR02	38.06604	38.06604	-121.83093	-121.83093
20-46-LSSC01	38.22551	38.22551	-121.67406	-121.67406
20-46-LSSC02	38.19074	38.19074	-121.65749	-121.65749
20-46-LSSC03	38.28331	38.28331	-121.659	-121.659
20-46-LSSC04	38.24355	38.24355	-121.67075	-121.67075
20-46-LSSC05	38.42778	38.42778	-121.60407	-121.60407
20-46-LSSC06	38.25005	38.25005	-121.66879	-121.66879
20-46-LSSC07	38.45768	38.45768	-121.5904	-121.5904
20-46-LSSC08	38.20992	38.20992	-121.66206	-121.66206
20-46-LSSC09	38.37173	38.37173	-121.63005	-121.63005
20-46-PP01	38.06295	38.06295	-121.54257	-121.54257
20-46-RV01	38.16186	38.16186	-121.68159	-121.68159
20-46-RV02	38.10579	38.10579	-121.70898	-121.70898
20-46-RV03	38.11779	38.11779	-121.69948	-121.69948
20-46-SBM01	38.10023	38.10023	-122.05418	-122.05418
20-46-SBM02	38.06551	38.06551	-122.04155	-122.04155
20-46-SBM03	38.09336	38.09336	-122.01906	-122.01906
20-46-SBW01	38.06962	38.06962	-122.0999	-122.0999
20-46-SBW02	38.06749	38.06749	-122.08304	-122.08304
20-46-SBW03	38.05899	38.05899	-122.0582	-122.0582
20-46-SBW04	38.04242	38.04242	-122.12387	-122.12387
20-46-SJT01	38.0602	38.0602	-121.67658	-121.67658
20-46-SM01	38.1527	38.1527	-122.0547	-122.0547
20-46-SM02	38.19329	38.19329	-122.03927	-122.03927
20-46-SM03	38.17187	38.17187	-122.05705	-122.05705
20-46-SM06	38.12825	38.12825	-122.05979	-122.05979
20-46-SM07	38.18704	38.18704	-121.98047	-121.98047
20-46-USSC01	38.55235	38.55235	-121.57818	-121.57818
20-47-CF01	38.04654	38.04654	-121.88454	-121.88454
20-47-CF02	38.06086	38.06086	-121.86042	-121.86042
20-47-CS01	38.32788	38.32788	-121.66631	-121.66631
20-47-CS02	38.25207	38.25207	-121.67136	-121.67136
20-47-CS03	38.27077	38.27077	-121.69311	-121.69311
20-47-CS05	38.23446	38.23446	-121.67799	-121.67799
20-47-CS07	38.24655	38.24655	-121.69605	-121.69605
20-47-CS10	38.26992	38.26992	-121.7023	-121.7023
20-47-CS11	38.24697	38.24697	-121.69856	-121.69856
20-47-CS13	38.30193	38.30193	-121.66627	-121.66627
20-47-CS14	38.26324	38.26324	-121.69644	-121.69644
20-47-CS15	38.25259	38.25259	-121.68682	-121.68682
20-47-GB01	38.10543	38.10543	-122.05833	-122.05833
20-47-LSJ01	38.02102	38.02102	-121.73288	-121.73288
20-47-LSJ02	38.0358	38.0358	-121.70699	-121.70699
20-47-LSR01	38.08201	38.08201	-121.74706	-121.74706
20-47-LSR02	38.06155	38.06155	-121.78592	-121.78592
20-47-LSSC01	38.21211	38.21211	-121.66608	-121.66608
20-47-LSSC02	38.19019	38.19019	-121.65849	-121.65849
20-47-LSSC03	38.36299	38.36299	-121.63401	-121.63401
20-47-LSSC04	38.21035	38.21035	-121.66237	-121.66237
20-47-LSSC05	38.27487	38.27487	-121.66109	-121.66109
20-47-LSSC06	38.37883	38.37883	-121.62672	-121.62672
20-47-LSSC07	38.45955	38.45955	-121.5895	-121.5895
20-47-LSSC08	38.19367	38.19367	-121.65572	-121.65572
20-47-LSSC09	38.26063	38.26063	-121.66526	-121.66526
20-47-PP01	38.10065	38.10065	-121.58391	-121.58391
20-47-RV01	38.08526	38.08526	-121.73883	-121.73883
20-47-RV02	38.13756	38.13756	-121.69031	-121.69031
20-47-RV03	38.0939	38.0939	-121.73643	-121.73643
20-47-SBM01	38.06018	38.06018	-122.05327	-122.05327
20-47-SBM02	38.09826	38.09826	-122.02662	-122.02662
20-47-SBW01	38.09614	38.09614	-122.07126	-122.07126
20-47-SJT01	38.06019	38.06019	-121.6783	-121.6783
20-47-SJT02	38.10104	38.10104	-121.62257	-121.62257
20-47-SM01	38.1506	38.1506	-121.91768	-121.91768
20-47-SM03	38.17684	38.17684	-122.01225	-122.01225
20-47-SM04	38.16098	38.16098	-122.04684	-122.04684
20-47-SM05	38.16942	38.16942	-122.02753	-122.02753
20-47-USSC01	38.54823	38.54823	-121.58157	-121.58157
20-48-CF01	38.02655	38.02655	-121.82273	-121.82273
20-48-CF02	38.04772	38.04772	-121.88088	-121.88088
20-48-CF03	38.04473	38.04473	-121.90125	-121.90125
20-48-CS01	38.27192	38.27192	-121.66671	-121.66671
20-48-CS02	38.2415	38.2415	-121.68393	-121.68393
20-48-CS03	38.27129	38.27129	-121.6946	-121.6946
20-48-CS04	38.28482	38.28482	-121.71902	-121.71902
20-48-CS05	38.24672	38.24672	-121.70557	-121.70557
20-48-HB01	38.0506	38.0506	-121.95262	-121.95262
20-48-LSJ01	38.01738	38.01738	-121.79363	-121.79363
20-48-LSJ02	38.03712	38.03712	-121.71218	-121.71218
20-48-LSJ03	38.01994	38.01994	-121.7396	-121.7396
20-48-LSJ04	38.01839	38.01839	-121.81206	-121.81206
20-48-LSR01	38.06155	38.06155	-121.82801	-121.82801
20-48-LSR02	38.06253	38.06253	-121.79034	-121.79034
20-48-LSSC01	38.35549	38.35549	-121.6388	-121.6388
20-48-LSSC02	38.32383	38.32383	-121.64994	-121.64994
20-48-LSSC03	38.18326	38.18326	-121.66236	-121.66236
20-48-LSSC04	38.37328	38.37328	-121.63035	-121.63035
20-48-LSSC05	38.31215	38.31215	-121.65214	-121.65214
20-48-LSSC06	38.20126	38.20126	-121.65758	-121.65758
20-48-LSSC07	38.39163	38.39163	-121.62105	-121.62105
20-48-LSSC08	38.26652	38.26652	-121.66469	-121.66469
20-48-PP01	38.06297	38.06297	-121.54297	-121.54297
20-48-PP02	38.08491	38.08491	-121.57244	-121.57244
20-48-PP03	38.09764	38.09764	-121.58516	-121.58516
20-48-PP04	38.0605	38.0605	-121.5562	-121.5562
20-48-RV01	38.15817	38.15817	-121.68438	-121.68438
20-48-RV02	38.13299	38.13299	-121.69582	-121.69582
20-48-RV03	38.09093	38.09093	-121.73303	-121.73303
20-48-SBM01	38.06739	38.06739	-122.05182	-122.05182
20-48-SJT01	38.07511	38.07511	-121.6777	-121.6777
20-48-SM01	38.16764	38.16764	-122.0676	-122.0676
20-48-SM02	38.16901	38.16901	-122.04052	-122.04052
20-48-SM03	38.13395	38.13395	-121.91418	-121.91418
20-48-SM04	38.17898	38.17898	-122.00663	-122.00663
20-48-SM05	38.17547	38.17547	-121.92172	-121.92172
20-48-USSC01	38.56065	38.56065	-121.56133	-121.56133
20-48-USSC02	38.51779	38.51779	-121.58509	-121.58509
20-49-CF01	38.07078	38.07078	-121.84142	-121.84142
20-49-CF02	38.04529	38.04529	-121.87942	-121.87942
20-49-CS01	38.32266	38.32266	-121.65353	-121.65353
20-49-CS02	38.2569	38.2569	-121.73551	-121.73551
20-49-CS03	38.26839	38.26839	-121.69337	-121.69337
20-49-CS04	38.24962	38.24962	-121.6743	-121.6743
20-49-CS05	38.37097	38.37097	-121.63522	-121.63522
20-49-CS07	38.27681	38.27681	-121.66536	-121.66536
20-49-GB01	38.1005	38.1005	-122.05514	-122.05514
20-49-HB01	38.04973	38.04973	-121.94454	-121.94454
20-49-HB02	38.06227	38.06227	-121.95626	-121.95626
20-49-LSJ01	38.02592	38.02592	-121.74508	-121.74508
20-49-LSJ02	38.02146	38.02146	-121.79735	-121.79735
20-49-LSJ03	38.04961	38.04961	-121.69613	-121.69613
20-49-LSR01	38.07198	38.07198	-121.76983	-121.76983
20-49-LSR02	38.07685	38.07685	-121.75581	-121.75581
20-49-LSSC01	38.20601	38.20601	-121.65786	-121.65786
20-49-LSSC02	38.35266	38.35266	-121.63969	-121.63969
20-49-LSSC03	38.27535	38.27535	-121.66117	-121.66117
20-49-LSSC04	38.18128	38.18128	-121.66412	-121.66412
20-49-LSSC05	38.33466	38.33466	-121.64664	-121.64664
20-49-PP01	38.08973	38.08973	-121.57301	-121.57301
20-49-PP02	38.06097	38.06097	-121.55692	-121.55692
20-49-PP03	38.10051	38.10051	-121.59541	-121.59541
20-49-RV01	38.16137	38.16137	-121.68247	-121.68247
20-49-RV02	38.09398	38.09398	-121.73189	-121.73189
20-49-RV03	38.1168	38.1168	-121.70465	-121.70465
20-49-RV04	38.13603	38.13603	-121.6895	-121.6895
20-49-SBM01	38.05504	38.05504	-121.99548	-121.99548
20-49-SBW01	38.05397	38.05397	-122.0889	-122.0889
20-49-SM01	38.17779	38.17779	-122.00877	-122.00877
20-49-SM02	38.14395	38.14395	-122.06797	-122.06797
