geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
19-46-SBW01	38.07485	38.07485	-122.07372	-122.07372
19-46-SBW02	38.07567	38.07567	-122.09695	-122.09695
19-46-SJT01	38.06552	38.06552	-121.67764	-121.67764
19-46-SJT02	38.08625	38.08625	-121.68194	-121.68194
19-46-SM01	38.07507	38.07507	-121.88126	-121.88126
19-46-SM02	38.12072	38.12072	-122.06676	-122.06676
19-46-SM03	38.19237	38.19237	-121.92988	-121.92988
19-46-SM04	38.20251	38.20251	-122.04024	-122.04024
19-46-SM05	38.11368	38.11368	-121.89064	-121.89064
19-46-USSC01	38.52759	38.52759	-121.58473	-121.58473
19-46-USSC02	38.49471	38.49471	-121.58461	-121.58461
19-47-CF01	38.03746	38.03746	-121.88035	-121.88035
19-47-CS01	38.24687	38.24687	-121.6978	-121.6978
19-47-CS02	38.26447	38.26447	-121.69692	-121.69692
19-47-CS03	38.31335	38.31335	-121.69313	-121.69313
19-47-CS04	38.23806	38.23806	-121.6841	-121.6841
19-47-CS05	38.2503	38.2503	-121.6877	-121.6877
19-47-HB01	38.05633	38.05633	-121.9597	-121.9597
19-47-LSJ01	38.02866	38.02866	-121.74759	-121.74759
19-47-LSJ02	38.01898	38.01898	-121.79142	-121.79142
19-47-LSSC01	38.41854	38.41854	-121.60876	-121.60876
19-47-LSSC02	38.26851	38.26851	-121.66345	-121.66345
19-47-LSSC03	38.29618	38.29618	-121.65691	-121.65691
19-47-LSSC04	38.19325	38.19325	-121.65667	-121.65667
19-47-LSSC05	38.46075	38.46075	-121.58936	-121.58936
19-47-LSSC06	38.38587	38.38587	-121.62407	-121.62407
19-47-PP01	38.09719	38.09719	-121.58054	-121.58054
19-47-RV01	38.16127	38.16127	-121.68278	-121.68278
19-47-RV02	38.08423	38.08423	-121.73763	-121.73763
19-47-RV03	38.09183	38.09183	-121.73047	-121.73047
19-47-RV04	38.17506	38.17506	-121.66879	-121.66879
19-47-RV05	38.14483	38.14483	-121.68855	-121.68855
19-47-SBM01	38.07785	38.07785	-121.99208	-121.99208
19-47-SBW01	38.03842	38.03842	-122.13868	-122.13868
19-47-SJT01	38.08692	38.08692	-121.64596	-121.64596
19-47-SJT02	38.07761	38.07761	-121.67853	-121.67853
19-47-SM02	38.17922	38.17922	-122.00493	-122.00493
19-47-SM03	38.17523	38.17523	-121.94973	-121.94973
19-47-USSC01	38.5603	38.5603	-121.56492	-121.56492
19-47-USSC02	38.55247	38.55247	-121.57852	-121.57852
19-47-USSC03	38.56211	38.56211	-121.54668	-121.54668
19-47-USSC04	38.5111	38.5111	-121.58452	-121.58452
19-48-CS02	38.24409	38.24409	-121.67776	-121.67776
19-48-CS03	38.24327	38.24327	-121.6888	-121.6888
19-48-CS04	38.262	38.262	-121.69124	-121.69124
19-48-CS05	38.32654	38.32654	-121.66729	-121.66729
19-48-CS06	38.24991	38.24991	-121.67438	-121.67438
19-48-GB03	38.12263	38.12263	-122.05574	-122.05574
19-48-LSJ01	38.0481	38.0481	-121.69335	-121.69335
19-48-LSR01	38.0681	38.0681	-121.77084	-121.77084
19-48-LSR02	38.06913	38.06913	-121.83567	-121.83567
19-48-LSSC01	38.41508	38.41508	-121.61088	-121.61088
19-48-LSSC02	38.18289	38.18289	-121.66367	-121.66367
19-48-LSSC03	38.35416	38.35416	-121.63877	-121.63877
19-48-PP01	38.06757	38.06757	-121.53693	-121.53693
19-48-PP02	38.10021	38.10021	-121.59406	-121.59406
19-48-RV01	38.11048	38.11048	-121.70121	-121.70121
19-48-RV02	38.08508	38.08508	-121.73916	-121.73916
19-48-RV03	38.13101	38.13101	-121.69719	-121.69719
19-48-SBM01	38.09206	38.09206	-122.02339	-122.02339
19-48-SBM02	38.05194	38.05194	-121.98308	-121.98308
19-48-SBM03	38.07369	38.07369	-122.00576	-122.00576
19-48-SBM04	38.09585	38.09585	-122.04871	-122.04871
19-48-SBW01	38.06549	38.06549	-122.05663	-122.05663
19-48-SBW02	38.06118	38.06118	-122.10272	-122.10272
19-48-SBW03	38.05366	38.05366	-122.0791	-122.0791
19-48-SJT01	38.09374	38.09374	-121.62893	-121.62893
19-48-SJT02	38.05807	38.05807	-121.67737	-121.67737
19-48-SM01	38.09591	38.09591	-121.89245	-121.89245
19-48-SM02	38.17454	38.17454	-121.94861	-121.94861
19-48-SM03	38.13763	38.13763	-122.06159	-122.06159
19-48-SM04	38.18581	38.18581	-121.97002	-121.97002
19-48-USSC01	38.56066	38.56066	-121.56312	-121.56312
19-48-USSC02	38.56304	38.56304	-121.55134	-121.55134
19-48-USSC03	38.55348	38.55348	-121.57786	-121.57786
19-48-USSC04	38.47587	38.47587	-121.58451	-121.58451
19-49-CF01	38.06952	38.06952	-121.84671	-121.84671
19-49-CF02	38.04258	38.04258	-121.90413	-121.90413
19-49-CF03	38.03184	38.03184	-121.86736	-121.86736
19-49-CQS01	38.05856	38.05856	-122.25581	-122.25581
19-49-CS01	38.26018	38.26018	-121.74759	-121.74759
19-49-CS02	38.23984	38.23984	-121.68552	-121.68552
19-49-CS03	38.27395	38.27395	-121.70531	-121.70531
19-49-CS04	38.24889	38.24889	-121.67227	-121.67227
19-49-CS05	38.30194	38.30194	-121.69272	-121.69272
19-49-CS06	38.25098	38.25098	-121.69486	-121.69486
19-49-CS07	38.2509	38.2509	-121.71734	-121.71734
19-49-CS08	38.24111	38.24111	-121.68117	-121.68117
19-49-GB01	38.10809	38.10809	-122.05323	-122.05323
19-49-GB02	38.11723	38.11723	-122.05714	-122.05714
19-49-LNR01	38.17977	38.17977	-122.30249	-122.30249
19-49-LSR01	38.05229	38.05229	-121.79836	-121.79836
19-49-LSR02	38.06979	38.06979	-121.83658	-121.83658
19-49-LSR03	38.06041	38.06041	-121.80446	-121.80446
19-49-LSR04	38.07228	38.07228	-121.77144	-121.77144
19-49-LSSC01	38.35681	38.35681	-121.6373	-121.6373
19-49-LSSC02	38.32989	38.32989	-121.64864	-121.64864
19-49-LSSC03	38.46482	38.46482	-121.5879	-121.5879
19-49-LSSC04	38.1884	38.1884	-121.65893	-121.65893
19-49-LSSC05	38.38741	38.38741	-121.62269	-121.62269
19-49-LSSC06	38.26383	38.26383	-121.6649	-121.6649
19-49-PP01	38.10162	38.10162	-121.59166	-121.59166
19-49-PP02	38.06334	38.06334	-121.54519	-121.54519
19-49-RV01	38.09636	38.09636	-121.73188	-121.73188
19-49-RV02	38.10012	38.10012	-121.70844	-121.70844
19-49-RV03	38.14137	38.14137	-121.69278	-121.69278
19-49-SBM01	38.07336	38.07336	-122.00134	-122.00134
19-49-SBM02	38.07292	38.07292	-121.97254	-121.97254
19-49-SBW01	38.05219	38.05219	-122.09413	-122.09413
19-49-SJT01	38.09352	38.09352	-121.65861	-121.65861
19-49-SM01	38.12297	38.12297	-121.90024	-121.90024
19-49-SM02	38.18109	38.18109	-121.92185	-121.92185
19-49-SM03	38.19832	38.19832	-122.04361	-122.04361
19-49-SM04	38.09438	38.09438	-121.88806	-121.88806
19-49-SPE01	38.03194	38.03194	-122.30162	-122.30162
19-49-SPE02	38.0619	38.0619	-122.29898	-122.29898
19-50-CF01	38.04808	38.04808	-121.90224	-121.90224
19-50-CQS01	38.06674	38.06674	-122.2484	-122.2484
19-50-CS01	38.24426	38.24426	-121.674	-121.674
19-50-CS02	38.23264	38.23264	-121.67692	-121.67692
19-50-CS03	38.2727	38.2727	-121.70628	-121.70628
19-50-CS04	38.25719	38.25719	-121.73252	-121.73252
19-50-CS05	38.2478	38.2478	-121.67534	-121.67534
19-50-CS06	38.42656	38.42656	-121.61098	-121.61098
19-50-CS07	38.27701	38.27701	-121.70947	-121.70947
19-50-CS08	38.25746	38.25746	-121.7375	-121.7375
19-50-CS09	38.2706	38.2706	-121.66703	-121.66703
19-50-GB01	38.10534	38.10534	-122.05401	-122.05401
19-50-LNR01	38.1618	38.1618	-122.29572	-122.29572
19-50-LSJ01	38.02074	38.02074	-121.81243	-121.81243
19-50-LSR01	38.05559	38.05559	-121.80421	-121.80421
19-50-LSR02	38.05957	38.05957	-121.81535	-121.81535
19-50-LSR03	38.07077	38.07077	-121.77286	-121.77286
19-50-LSSC01	38.18506	38.18506	-121.66062	-121.66062
19-50-LSSC02	38.37482	38.37482	-121.62952	-121.62952
19-50-LSSC03	38.31553	38.31553	-121.65139	-121.65139
19-50-LSSC04	38.23428	38.23428	-121.67368	-121.67368
19-50-LSSC05	38.36772	38.36772	-121.63281	-121.63281
19-50-PP01	38.07273	38.07273	-121.57016	-121.57016
19-50-RV01	38.15662	38.15662	-121.6826	-121.6826
19-50-RV02	38.1153	38.1153	-121.69775	-121.69775
19-50-RV03	38.11316	38.11316	-121.69965	-121.69965
19-50-SBM01	38.09973	38.09973	-122.02774	-122.02774
19-50-SBM02	38.09721	38.09721	-122.03303	-122.03303
19-50-SBM03	38.07846	38.07846	-122.0344	-122.0344
19-50-SBW01	38.08169	38.08169	-122.06063	-122.06063
19-50-SBW02	38.05371	38.05371	-122.09465	-122.09465
19-50-SJT01	38.0979	38.0979	-121.66382	-121.66382
19-50-SM01	38.19744	38.19744	-121.92405	-121.92405
19-50-SM02	38.13015	38.13015	-122.05647	-122.05647
19-50-SM03	38.16129	38.16129	-122.04743	-122.04743
19-50-SM04	38.18627	38.18627	-121.98064	-121.98064
19-50-SM05	38.13585	38.13585	-122.08267	-122.08267
19-50-SPE01	38.04675	38.04675	-122.301	-122.301
19-50-SPE02	38.06051	38.06051	-122.32528	-122.32528
19-50-SPE03	38.04099	38.04099	-122.29713	-122.29713
19-50-USSC01	38.5078	38.5078	-121.58455	-121.58455
19-51-CF01	38.03131	38.03131	-121.85389	-121.85389
19-51-CF02	38.03075	38.03075	-121.85804	-121.85804
19-51-CQS01	38.0343	38.0343	-122.15387	-122.15387
19-51-CQS02	38.06013	38.06013	-122.25407	-122.25407
19-51-CS01	38.25882	38.25882	-121.74414	-121.74414
19-51-CS02	38.25319	38.25319	-121.72534	-121.72534
19-51-CS03	38.28875	38.28875	-121.7228	-121.7228
19-51-CS04	38.25564	38.25564	-121.67131	-121.67131
19-51-CS05	38.26191	38.26191	-121.69268	-121.69268
19-51-CS06	38.24916	38.24916	-121.68766	-121.68766
19-51-CS07	38.28656	38.28656	-121.69252	-121.69252
19-51-CS08	38.2838	38.2838	-121.66616	-121.66616
19-51-GB01	38.1086	38.1086	-122.05434	-122.05434
19-51-HB01	38.04935	38.04935	-121.95854	-121.95854
19-51-HB02	38.06009	38.06009	-121.96915	-121.96915
19-51-LSJ01	38.0294	38.0294	-121.73875	-121.73875
19-51-LSJ02	38.02365	38.02365	-121.72711	-121.72711
19-51-LSR01	38.07528	38.07528	-121.76336	-121.76336
19-51-LSR02	38.06282	38.06282	-121.80734	-121.80734
19-51-LSR03	38.07562	38.07562	-121.77027	-121.77027
19-51-LSSC01	38.18241	38.18241	-121.6635	-121.6635
19-51-LSSC02	38.46559	38.46559	-121.58684	-121.58684
19-51-LSSC03	38.32359	38.32359	-121.64192	-121.64192
19-51-LSSC04	38.20351	38.20351	-121.65605	-121.65605
19-51-RV01	38.13547	38.13547	-121.68916	-121.68916
19-51-RV02	38.11104	38.11104	-121.7015	-121.7015
19-51-RV03	38.11814	38.11814	-121.70587	-121.70587
19-51-RV04	38.09674	38.09674	-121.72074	-121.72074
19-51-SBM01	38.09389	38.09389	-122.05507	-122.05507
19-51-SBW01	38.07468	38.07468	-122.10307	-122.10307
19-51-SBW02	38.06258	38.06258	-122.11157	-122.11157
19-51-SJT01	38.07602	38.07602	-121.68205	-121.68205
19-51-SM01	38.17925	38.17925	-122.05478	-122.05478
19-51-SM02	38.15983	38.15983	-122.04936	-122.04936
19-51-SM03	38.171	38.171	-121.96044	-121.96044
19-51-SM04	38.17064	38.17064	-122.03118	-122.03118
19-51-SM05	38.14087	38.14087	-122.06176	-122.06176
19-51-SPE01	38.0358	38.0358	-122.31275	-122.31275
19-51-SPE02	38.05229	38.05229	-122.32011	-122.32011
19-51-SPE03	38.03803	38.03803	-122.30759	-122.30759
19-51-USSC01	38.56151	38.56151	-121.55279	-121.55279
19-51-USSC02	38.49702	38.49702	-121.58431	-121.58431
19-52-CF01	38.04704	38.04704	-121.91214	-121.91214
19-52-CQS01	38.06634	38.06634	-122.24685	-122.24685
19-52-CS01	38.31906	38.31906	-121.69275	-121.69275
19-52-CS02	38.25192	38.25192	-121.68709	-121.68709
19-52-CS03	38.26395	38.26395	-121.69071	-121.69071
19-52-CS04	38.2731	38.2731	-121.66555	-121.66555
19-52-CS05	38.25982	38.25982	-121.74785	-121.74785
19-52-CS06	38.24128	38.24128	-121.68652	-121.68652
19-52-LNR01	38.14548	38.14548	-122.28599	-122.28599
19-52-LSJ01	38.03611	38.03611	-121.70594	-121.70594
19-52-LSR01	38.07001	38.07001	-121.83855	-121.83855
19-52-LSR02	38.06571	38.06571	-121.78012	-121.78012
19-52-LSR03	38.07336	38.07336	-121.76114	-121.76114
19-52-LSR04	38.06216	38.06216	-121.80951	-121.80951
19-52-LSR05	38.03186	38.03186	-121.78475	-121.78475
19-52-LSSC01	38.22733	38.22733	-121.67412	-121.67412
19-52-LSSC02	38.45739	38.45739	-121.59083	-121.59083
19-52-LSSC03	38.38347	38.38347	-121.62565	-121.62565
19-52-LSSC04	38.23332	38.23332	-121.67437	-121.67437
19-52-PP01	38.05679	38.05679	-121.54331	-121.54331
19-52-PP02	38.09921	38.09921	-121.59352	-121.59352
19-52-PP03	38.05649	38.05649	-121.54998	-121.54998
19-52-RV01	38.10341	38.10341	-121.68492	-121.68492
19-52-RV02	38.13584	38.13584	-121.69057	-121.69057
19-52-SBM01	38.09855	38.09855	-122.04927	-122.04927
19-52-SBM02	38.07249	38.07249	-122.00509	-122.00509
19-52-SBW01	38.05434	38.05434	-122.06775	-122.06775
19-52-SBW02	38.03854	38.03854	-122.14063	-122.14063
19-52-SBW03	38.06083	38.06083	-122.10684	-122.10684
19-52-SJT01	38.08312	38.08312	-121.67867	-121.67867
19-52-SM01	38.16898	38.16898	-122.02441	-122.02441
19-52-SM02	38.14007	38.14007	-122.06048	-122.06048
19-52-SM03	38.18288	38.18288	-121.92625	-121.92625
19-52-SM04	38.12486	38.12486	-122.0583	-122.0583
19-52-SM05	38.1799	38.1799	-121.99855	-121.99855
19-52-SM06	38.1426	38.1426	-122.06056	-122.06056
19-52-SPE01	38.0454	38.0454	-122.3101	-122.3101
19-52-SPE02	38.03932	38.03932	-122.30968	-122.30968
19-52-USSC01	38.56011	38.56011	-121.56604	-121.56604
19-52-USSC02	38.49172	38.49172	-121.5846	-121.5846
19-53-CF02	38.04411	38.04411	-121.89805	-121.89805
19-53-CF03	38.05393	38.05393	-121.85516	-121.85516
19-53-CQS01	38.03979	38.03979	-122.15869	-122.15869
19-53-CQS02	38.03568	38.03568	-122.17189	-122.17189
19-53-CS01	38.30469	38.30469	-121.72964	-121.72964
19-53-CS02	38.24681	38.24681	-121.70104	-121.70104
19-53-CS03	38.25669	38.25669	-121.73398	-121.73398
19-53-GB01	38.10887	38.10887	-122.05837	-122.05837
19-53-LSJ01	38.02533	38.02533	-121.79115	-121.79115
19-53-LSJ02	38.03673	38.03673	-121.71077	-121.71077
19-53-LSR01	38.05701	38.05701	-121.79713	-121.79713
19-53-LSR02	38.06493	38.06493	-121.77683	-121.77683
19-53-LSSC01	38.2885	38.2885	-121.65786	-121.65786
19-53-LSSC02	38.41468	38.41468	-121.61077	-121.61077
19-53-LSSC03	38.18228	38.18228	-121.66337	-121.66337
19-53-LSSC04	38.25215	38.25215	-121.6683	-121.6683
19-53-LSSC05	38.43616	38.43616	-121.60023	-121.60023
19-53-RV04	38.10081	38.10081	-121.72378	-121.72378
19-53-SBM03	38.09138	38.09138	-122.0084	-122.0084
19-53-SBW01	38.06441	38.06441	-122.11137	-122.11137
19-53-SJT01	38.08792	38.08792	-121.68567	-121.68567
19-53-SM01	38.17943	38.17943	-122.00201	-122.00201
19-53-SM02	38.13914	38.13914	-121.95286	-121.95286
19-53-SM03	38.17545	38.17545	-121.95278	-121.95278
19-53-SPE01	38.05503	38.05503	-122.26046	-122.26046
19-53-SPE02	38.03591	38.03591	-122.30488	-122.30488
19-53-SPE03	38.0531	38.0531	-122.28717	-122.28717
19-53-USSC01	38.47983	38.47983	-121.584	-121.584
20-01-CF01	38.02372	38.02372	-121.8222	-121.8222
20-01-CS04	38.25832	38.25832	-121.67122	-121.67122
20-01-CS05	38.28278	38.28278	-121.71395	-121.71395
20-01-CS06	38.27372	38.27372	-121.69415	-121.69415
20-01-CS07	38.26132	38.26132	-121.76904	-121.76904
20-01-CS08	38.29346	38.29346	-121.66719	-121.66719
20-01-RV01	38.16644	38.16644	-121.67483	-121.67483
20-01-RV02	38.09489	38.09489	-121.72522	-121.72522
20-01-RV03	38.1414	38.1414	-121.68865	-121.68865
20-01-SBM01	38.04983	38.04983	-121.97161	-121.97161
20-01-SBM02	38.06363	38.06363	-122.02491	-122.02491
20-01-SM04	38.15047	38.15047	-122.05479	-122.05479
20-01-SM05	38.19513	38.19513	-122.04306	-122.04306
20-01-SM06	38.11262	38.11262	-121.89081	-121.89081
20-02-CF01	38.05025	38.05025	-121.87097	-121.87097
20-02-CF02	38.04806	38.04806	-121.92322	-121.92322
20-02-CF03	38.03071	38.03071	-121.85872	-121.85872
20-02-CQS01	38.06265	38.06265	-122.22953	-122.22953
20-02-CS01	38.2367	38.2367	-121.68299	-121.68299
20-02-CS02	38.27863	38.27863	-121.66464	-121.66464
20-02-CS03	38.24791	38.24791	-121.70491	-121.70491
20-02-CS04	38.2721	38.2721	-121.70387	-121.70387
20-02-CS05	38.3141	38.3141	-121.65527	-121.65527
20-02-CS06	38.29749	38.29749	-121.72939	-121.72939
20-02-CS07	38.25467	38.25467	-121.68534	-121.68534
20-02-CS08	38.26211	38.26211	-121.69088	-121.69088
20-02-CS09	38.28105	38.28105	-121.68164	-121.68164
20-02-CS10	38.28749	38.28749	-121.71846	-121.71846
20-02-CS11	38.26117	38.26117	-121.68491	-121.68491
20-02-CS12	38.27009	38.27009	-121.70408	-121.70408
20-02-CS13	38.24261	38.24261	-121.67442	-121.67442
20-02-CS14	38.30408	38.30408	-121.69282	-121.69282
20-02-HB01	38.05543	38.05543	-121.9714	-121.9714
20-02-LSJ01	38.04567	38.04567	-121.69361	-121.69361
20-02-LSR01	38.05891	38.05891	-121.80299	-121.80299
20-02-LSR02	38.07841	38.07841	-121.75956	-121.75956
20-02-LSSC01	38.18208	38.18208	-121.6639	-121.6639
20-02-LSSC02	38.33248	38.33248	-121.64778	-121.64778
20-02-LSSC03	38.19412	38.19412	-121.65607	-121.65607
20-02-PP01	38.10055	38.10055	-121.58582	-121.58582
20-02-RV01	38.16114	38.16114	-121.68011	-121.68011
20-02-RV02	38.14594	38.14594	-121.69113	-121.69113
20-02-RV03	38.08279	38.08279	-121.71933	-121.71933
20-02-RV04	38.15479	38.15479	-121.68675	-121.68675
20-02-SBM01	38.05947	38.05947	-122.02858	-122.02858
20-02-SBW01	38.05268	38.05268	-122.08305	-122.08305
20-02-SBW02	38.06556	38.06556	-122.09069	-122.09069
20-02-SJT01	38.07433	38.07433	-121.6767	-121.6767
20-02-SM01	38.17168	38.17168	-121.94752	-121.94752
20-02-SM02	38.19042	38.19042	-122.04032	-122.04032
20-02-SM03	38.13619	38.13619	-122.05483	-122.05483
20-02-SM04	38.11544	38.11544	-122.0601	-122.0601
20-02-SM05	38.13131	38.13131	-121.91529	-121.91529
20-02-SM06	38.1776	38.1776	-122.01135	-122.01135
20-02-SPE01	38.07738	38.07738	-122.33238	-122.33238
20-02-SPE02	38.06385	38.06385	-122.26834	-122.26834
20-02-SPE03	38.03883	38.03883	-122.31717	-122.31717
20-02-USSC01	38.5618	38.5618	-121.54715	-121.54715
20-02-USSC02	38.52124	38.52124	-121.58411	-121.58411
20-02-USSC03	38.55993	38.55993	-121.56706	-121.56706
20-03-CF01	38.05454	38.05454	-121.86681	-121.86681
20-03-CF02	38.05762	38.05762	-121.8455	-121.8455
20-03-CQS01	38.03699	38.03699	-122.1449	-122.1449
20-03-CQS02	38.05403	38.05403	-122.25862	-122.25862
20-03-CQS03	38.0265	38.0265	-122.15595	-122.15595
20-03-CS01	38.38518	38.38518	-121.62838	-121.62838
20-03-CS02	38.25911	38.25911	-121.69436	-121.69436
20-03-CS03	38.29577	38.29577	-121.69277	-121.69277
20-03-CS04	38.28907	38.28907	-121.66618	-121.66618
20-03-CS05	38.31558	38.31558	-121.655	-121.655
20-03-CS06	38.27039	38.27039	-121.69363	-121.69363
20-03-CS07	38.28678	38.28678	-121.71831	-121.71831
20-03-HB01	38.05756	38.05756	-121.95056	-121.95056
20-03-LSJ01	38.02668	38.02668	-121.75618	-121.75618
20-03-LSR01	38.06897	38.06897	-121.77791	-121.77791
20-03-LSR02	38.06596	38.06596	-121.83132	-121.83132
20-03-LSR03	38.06362	38.06362	-121.79002	-121.79002
20-03-LSSC01	38.21477	38.21477	-121.66986	-121.66986
20-03-LSSC02	38.41224	38.41224	-121.61212	-121.61212
20-03-LSSC03	38.24877	38.24877	-121.66996	-121.66996
20-03-LSSC04	38.23318	38.23318	-121.67412	-121.67412
20-03-LSSC05	38.43414	38.43414	-121.60136	-121.60136
20-03-PP01	38.05943	38.05943	-121.54705	-121.54705
20-03-RV01	38.08245	38.08245	-121.72567	-121.72567
20-03-RV02	38.09553	38.09553	-121.73543	-121.73543
20-03-RV03	38.12585	38.12585	-121.69875	-121.69875
20-03-SBM01	38.066	38.066	-121.97278	-121.97278
20-03-SBW01	38.08333	38.08333	-122.05953	-122.05953
20-03-SBW02	38.06833	38.06833	-122.08175	-122.08175
20-03-SJT01	38.0824	38.0824	-121.67798	-121.67798
20-03-SM01	38.18036	38.18036	-121.92072	-121.92072
20-03-SM02	38.18139	38.18139	-122.05117	-122.05117
20-03-SM03	38.17043	38.17043	-122.02195	-122.02195
20-03-SM04	38.12413	38.12413	-122.05652	-122.05652
20-03-SM05	38.15082	38.15082	-121.9177	-121.9177
20-03-SM06	38.13195	38.13195	-122.08215	-122.08215
20-03-SPE01	38.07622	38.07622	-122.32807	-122.32807
20-03-SPE02	38.0506	38.0506	-122.32679	-122.32679
20-03-SPE03	38.067	38.067	-122.26588	-122.26588
20-03-USSC01	38.5011	38.5011	-121.5847	-121.5847
20-04-CQS01	38.06107	38.06107	-122.23374	-122.23374
20-04-CS01	38.41578	38.41578	-121.61426	-121.61426
20-04-CS02	38.27496	38.27496	-121.70649	-121.70649
20-04-CS03	38.28189	38.28189	-121.71339	-121.71339
20-04-CS04	38.23551	38.23551	-121.67881	-121.67881
20-04-CS05	38.323	38.323	-121.65325	-121.65325
20-04-CS06	38.26247	38.26247	-121.69328	-121.69328
20-04-CS07	38.28783	38.28783	-121.72193	-121.72193
20-04-CS08	38.31019	38.31019	-121.66737	-121.66737
20-04-CS09	38.25788	38.25788	-121.69173	-121.69173
20-04-HB01	38.05188	38.05188	-121.96907	-121.96907
20-04-LSJ01	38.01946	38.01946	-121.78277	-121.78277
20-04-LSR01	38.06485	38.06485	-121.82671	-121.82671
20-04-LSR02	38.06243	38.06243	-121.80828	-121.80828
20-04-LSSC01	38.23067	38.23067	-121.67308	-121.67308
20-04-LSSC02	38.4134	38.4134	-121.61082	-121.61082
20-04-LSSC03	38.26061	38.26061	-121.66559	-121.66559
20-04-LSSC04	38.22332	38.22332	-121.67289	-121.67289
20-04-LSSC05	38.44743	38.44743	-121.5953	-121.5953
20-04-PP01	38.04243	38.04243	-121.49821	-121.49821
20-04-RV01	38.1654	38.1654	-121.67858	-121.67858
20-04-RV02	38.09056	38.09056	-121.72951	-121.72951
20-04-RV03	38.12372	38.12372	-121.69143	-121.69143
20-04-RV04	38.1118	38.1118	-121.70316	-121.70316
20-04-SBM01	38.06769	38.06769	-122.04562	-122.04562
20-04-SBM02	38.09153	38.09153	-122.06229	-122.06229
20-04-SBW01	38.04627	38.04627	-122.09759	-122.09759
20-04-SBW02	38.05503	38.05503	-122.0614	-122.0614
20-04-SBW03	38.05077	38.05077	-122.10483	-122.10483
20-04-SJT01	38.08689	38.08689	-121.67835	-121.67835
20-04-SM01	38.17399	38.17399	-121.94759	-121.94759
20-04-SM02	38.14674	38.14674	-122.05794	-122.05794
20-04-SM03	38.16149	38.16149	-122.0472	-122.0472
20-04-SM04	38.12228	38.12228	-122.05589	-122.05589
20-04-SM05	38.18722	38.18722	-121.97585	-121.97585
20-04-SM06	38.13442	38.13442	-122.05893	-122.05893
20-04-SPE01	38.03431	38.03431	-122.292	-122.292
20-04-SPE02	38.05948	38.05948	-122.32709	-122.32709
20-04-SPE03	38.0572	38.0572	-122.3077	-122.3077
20-04-SPE04	38.0259	38.0259	-122.29892	-122.29892
20-04-USSC01	38.48434	38.48434	-121.58425	-121.58425
20-05-CF01	38.04206	38.04206	-121.83953	-121.83953
20-05-CF02	38.04361	38.04361	-121.85399	-121.85399
20-05-CQS01	38.05411	38.05411	-122.18837	-122.18837
20-05-CS01	38.26054	38.26054	-121.6687	-121.6687
20-05-CS02	38.23161	38.23161	-121.67591	-121.67591
20-05-CS03	38.2701	38.2701	-121.70187	-121.70187
20-05-CS04	38.25955	38.25955	-121.75487	-121.75487
20-05-CS05	38.24319	38.24319	-121.68523	-121.68523
20-05-CS06	38.23597	38.23597	-121.67999	-121.67999
20-05-GB01	38.10851	38.10851	-122.05874	-122.05874
20-05-HB01	38.0494	38.0494	-121.97056	-121.97056
20-05-HB02	38.06962	38.06962	-121.96715	-121.96715
20-05-LSR01	38.07503	38.07503	-121.75746	-121.75746
20-05-LSR02	38.02684	38.02684	-121.81033	-121.81033
20-05-LSSC01	38.2919	38.2919	-121.65697	-121.65697
20-05-LSSC02	38.21118	38.21118	-121.66433	-121.66433
20-05-LSSC03	38.42969	38.42969	-121.6038	-121.6038
20-05-PP01	38.0902	38.0902	-121.57244	-121.57244
20-05-RV01	38.16502	38.16502	-121.67935	-121.67935
20-05-RV02	38.10672	38.10672	-121.71542	-121.71542
20-05-RV03	38.17735	38.17735	-121.66716	-121.66716
20-05-RV04	38.08413	38.08413	-121.73708	-121.73708
20-05-RV05	38.09536	38.09536	-121.72953	-121.72953
20-05-SBM01	38.07358	38.07358	-122.01698	-122.01698
20-05-SBM02	38.06016	38.06016	-121.98505	-121.98505
20-05-SBW01	38.03521	38.03521	-122.1292	-122.1292
20-05-SJT01	38.10155	38.10155	-121.61645	-121.61645
20-05-SJT02	38.07398	38.07398	-121.67902	-121.67902
20-05-SM01	38.18525	38.18525	-121.98409	-121.98409
20-05-SM02	38.14449	38.14449	-122.0603	-122.0603
20-05-SM03	38.20372	38.20372	-122.04121	-122.04121
20-05-SM04	38.17545	38.17545	-121.95304	-121.95304
20-05-SM05	38.14737	38.14737	-122.05729	-122.05729
20-05-SPE01	38.02484	38.02484	-122.2969	-122.2969
20-05-SPE02	38.0532	38.0532	-122.28567	-122.28567
20-05-SPE03	38.07062	38.07062	-122.3293	-122.3293
20-05-USSC01	38.53429	38.53429	-121.58452	-121.58452
20-05-USSC02	38.56367	38.56367	-121.55313	-121.55313
20-05-USSC03	38.54629	38.54629	-121.58235	-121.58235
20-05-USSC04	38.55633	38.55633	-121.5739	-121.5739
20-06-CQS01	38.05117	38.05117	-122.17589	-122.17589
20-06-CQS02	38.06014	38.06014	-122.2272	-122.2272
20-06-CS01	38.24106	38.24106	-121.68151	-121.68151
20-06-CS02	38.25973	38.25973	-121.74145	-121.74145
20-06-CS03	38.24709	38.24709	-121.71041	-121.71041
20-06-CS04	38.28163	38.28163	-121.69297	-121.69297
20-06-CS05	38.25435	38.25435	-121.67138	-121.67138
20-06-CS06	38.25982	38.25982	-121.76311	-121.76311
